ID,User,Tweet_text,Likes,Retweets
1648285147891113985,chryonthesun,RT @valleydoIl: why are people assuming she’s racist…maybe men shouldn’t touch random girls on the street?,0,3719
1648285141087973376,zy31mnl,"RT @AgathaInoo: ✨The Dream Show 2 in Manila Fan Support✨

In collaboration with @noas_atelierph, we'll be giving away Chenji hand fans and…",0,64
1648285137296330754,cIoudlyy,"RT @stephmusttdie: my boyfriend got a random message from some girl and she’s interested in him

if you are going to date attractive men, t…",0,1032
1648285136167772161,tkevian28,"RT @TorriNichelle: It’s crazy how many women are saying he’s rude , mean &amp; or doing too much .. but if y’all didn’t want a random man touch…",0,10
1648285135706652674,narwan37316477,"RT @ScottLEOWarrior: I will send one random follower $100 in 24hrs all you have to do is RT and be following myself &amp; @alaska_game

RT thei…",0,5782
1648285135039758337,JukikCryptofans,"RT @GK68_6: ❗️💸4000 COIN CSGOROLL RAFFLE❗️💸
💎TOP 1 DEPOSITOR GETS 1000 CSGOROLL COINS
🏵️6x500 COINS TO RANDOM CODE USERS!(drawn via randomo…",0,340
1648285134087671809,aoeyake,RT @PluviumG: random. https://t.co/uaiE7BVqn7,0,158
1648285130128236544,HafizaRahmi3,"RT @mjiohnim_: 🦁:is that the dept.head?isn’t he a street seller
🐻: what did you say

SKSKSKSKS I LIVE FOR MINHOON RANDOM FIGHTING😭🤣 https:/…",0,6
1648285129759162368,iam_AStr,RT @MrMarshmall0ws: Tweet a random picture from your phone with no explanation https://t.co/R9PNsHrLXa,0,1
1648285128681230338,DilushaPathum,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,169
1648285126076375041,Swag_Winners,@Samyasa is the Hourly Random Winner at #SwagBucks! https://t.co/BPDXOQFXQS,0,0
1648285123371208705,aaaabbbeeeelll,RT @badboyrepublic: that random urge to just cry everything https://t.co/NC6PXB3pdH,0,22999
1648285122213322752,Initheking,RT @abike_abike2: One random girl from Osun. https://t.co/tptkTKVpAg,0,67
1648285115368329216,Avee_mukoro,"RT @Augus_oka: @ZeekiHodl What brought Peter Obi into the conversation???
Fashola went on tv disgracing himself for guinea corn's apc , i t…",0,3
1648285115095867393,Chipssskd,"RT @cryptopunk_3443: One Random Person will get a 
1.5 ETH worth $3000

Just Retweet

⏳48 hrs #NFT https://t.co/YA1n0KIfyJ",0,754
1648285113036468231,random_Channel3,"RT @udaykotak: Top 10 companies in the world by value. 9 American, 1 Saudi. No European, Chinese or Indian company. Predictions of American…",0,242
1648285112474427392,WINNERisFour,"RT @mjiohnim_: 🦁:is that the dept.head?isn’t he a street seller
🐻: what did you say

SKSKSKSKS I LIVE FOR MINHOON RANDOM FIGHTING😭🤣 https:/…",0,6
1648285109064437760,wonniegardn,RT @jaydenproms: Picking random rt on my giveaways 🤫🫣 https://t.co/j2EBg6BVlC,0,21
1648285108632182784,calmatouconfuso,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5159
1648285108451831808,sunny_zubairi,"RT @Trainers_Nfts: Goblinoid WL Raffle Ticket 🎟️

🔴Complete tasks on Galxe to Claim Free Raffle Ticket
🔴50 random holders to get Goblinlisi…",0,286
1648285108280119299,luvchil,"RT @Jillyacett_: ‼️LOUIS VUITTON SNEAKERS GIVEAWAY‼️ 
VOTE FOR JAY CHANG until April 18-20

🚩One random winner will be selected of a never…",0,250
1648285104366821376,kezzdraaa,"@_Vchoriv My sis--the one who made my acc just put a random birthday here, I never really cared about it before but I'm curious with those balloons that's why I put my real birthday year there 🥲 (I shouldn't have done that hahahshaha)",1,0
1648285104069017600,luuuvzy,"RT @Iovedkoo: BTS PROOF ALBUM GIVEAWAY 🤍

💫 like + rt
💫 reply ot7 pics! 
💫 must be following 

🎧 unsealed 
🎧 worldwide 
🎧 compact ver 
🎧 in…",0,543
1648285103162810369,GMunny,"@RobJonesWrites It’s weird because I totally did this as a kid. I just grabbed stuff from the back issue boxes, covers that looked cool. I kinda miss that, random issues where my mind could make up what happened before or after.",0,0
1648285101116260360,mikunicide,this is so random idk why JIST NOW 23 seconds after tweeting the main tweet i looked at my pfp and the realisation hit me I ABSOLUTELY REMOVED THE FACT THAT KAZUHA IS FROM THERE i just suddenly got that info in my brain like rn,0,0
1648285100524679169,Harry_the_Hats,@thesassmach @DrLoupis @P_McCulloughMD It contained random samples from both and was conducted at 15 separate university labs... no spikes in any..,0,0
1648285099040083969,CPA_indamaking,RT @mscpa2023: been so lazy these past few days.. again! i may not be crying but i think this is my body saying that i'm experiencing some…,0,7
1648285099023056900,_BabyBear_Tae__,RT @randomvante: where is that one random taehyung video,0,173
1648285098113110016,ssvnrise,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2213
1648285097001619458,_suuuu_______,RT @badboyrepublic: that random urge to just cry everything https://t.co/NC6PXB3pdH,0,22999
1648285096661913601,rikomd12,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,169
1648285091251245058,xolovelyly,"RT @diamondgoldgurl: [RT and like very appreciated]

FREEBIES WAYV PHANTOM JAKARTA
For all wayzenni!! 
by @diamondgoldgurl &amp; @SpillTheNa_…",0,98
1648285087689998336,Akwadaa_Sika,"RT @DodgysDD: Doing a $50 giveaway because why not lol

Like &amp; Retweet to be entered and make sure to be following me so I can DM you and I…",0,180
1648285086331052032,NomianPro,"RT @treblewoe: Gnosticism has come roaring back. Same demons, same tune, new verse. Your flesh is nothing. You're a fungible spirit being t…",0,13
1648285079880499200,biplob0048,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,169
1648285076050804738,Ruf_Omn_Rex,"@SartorialThug I thought it you got it from taking a random colour, and a defunct British store, eg Indigo Rumbelow.",1,0
1648285073861656583,BossRickyyy,"RT @godqwanxz: [PLS RT ‼️) If Ricky debut✨
- Tickets for lotte world seoul , South Korea ✨
  3 ea (1 ticket per person)
*random*
- Vote for…",0,175
1648285071756103681,copebigwin,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2213
1648285071659474945,MiniErin,@mishacollins When cas sends dean random videos,0,0
1648285071160254464,coward_dave,"@agentkitten2101 🤣🤣🤣🤣bit of a random sentence love, have a good day 😘",0,0
1648285070392688644,jbwhite56,@thebookofevan Ran into people I had gone to worldly graduate school with in a random European capitol had an amazing dinner and visit;,0,0
1648285067121393664,pvtleiwins,"RT @najaemcarteu: pc decluttering
wts lfb ph nct 127 dream wayv

random rter will receive P200 once everything sold!

tingi but prio yung k…",0,33
1648285064558419968,thebarbdeaaa,RT @crackcobain__: White people always good at random sports like fuck you doin bein a professional frisbee player,0,2489
1648285056606310401,RavitasC,"RT @BrosBonuses: 💰$500 DEPO COMP! ($100x5)💰

✅Deposit $10 or MORE under code 'bros' on https://t.co/A4B90SwcO5 - (show proof)

💰$10 = 1 TIC…",0,905
1648285055805169665,dhaniya_,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5159
1648285053003374593,dlmrns,RT @badboyrepublic: that random urge to just cry everything https://t.co/NC6PXB3pdH,0,22999
1648285052642394113,SanaSecurities,"Very soon, discount brokers will start offering 0.1% for cash market orders and 0.01% for F&amp;O trades. They just want clients who have money .. to trade, invest, speculate or random all.",1,0
1648285051417776131,maisiemeehan_,"RT @beersdevil: just a friendly reminder to all of you, if you’re struggling &amp; need someone to talk to just dm me, i don’t care how random…",0,5
1648285048435798016,KRumenda,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,170
1648285048204935170,DennisRutz2,"RT @RUSTReapercom: FLASH $5 Rust Giveaway! ⭐️

How to enter: 
- Retweet &amp; Like 
- Tag 1 rust players 
- Visit https://t.co/TIsBuJyPbH
- Use…",0,29
1648285042915827714,pravee_s29,"RT @postcard_news: New York times targeting India for the killing of a gangster by some miscreants!

By the way how many articles have they…",0,14
1648285041590521857,Carolne01607955,RT @CHRISF0GLE: Elaboration: the curtains were not fucking blue if the thing being analyzed is a work of fiction—they don’t exist. In ficti…,0,162
1648285035852705794,SxGabri08,"RT @DodgysDD: Doing a $50 giveaway because why not lol

Like &amp; Retweet to be entered and make sure to be following me so I can DM you and I…",0,180
1648285035567407106,joel_acosta11,"RT @jojobestburger_: Her friend with blue hair is using sign language, she could be deaf or has touch aversion or sensory issues or social…",0,8035
1648285033478619137,lousunshiney,RT @xangelrry: rt &amp; I'll give u a random song based on ur layout's aesthetic. GO!!,0,44
1648285032937844738,MdRakib9090,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,170
1648285032388218883,AbodunrinRofiat,Another random girl from Kwara 😚 https://t.co/2HM0yJgn3R https://t.co/YKpo5bxZi4,1,0
1648285031750565893,MeikosW,"@TheRISEofROD @tlessard23 No official answer as to wTF homie was doing at the old dudes door. 

We all know 16 yr old blk kids just be walkn up ringing doorbells at random with no motives. 
 If the 80 yr old got tied up robbed and beat to death this would never be in your face.",0,0
1648285026746871809,frkabuka,RT @badboyrepublic: that random urge to just cry everything https://t.co/NC6PXB3pdH,0,22999
1648285021533523968,random_Channel3,"RT @PTI_News: Crude bomb hurled near home of Atiq Ahmad's lawyer in Prayagraj, no casualties: police",0,201
1648285019423531011,kelly_ssuubi,Your torn boxer worth 2k looking at you buy another shot worth 8k for some random chick at a bar yet she'll have to see your boxer later. https://t.co/iOsbFGr9dn,2,0
1648285017968193538,johanpeterson19,RT @ElCryptoDoc: I'm looking at a new DeFi protocol in @Random_Defi - The FIRST decentralized On-chain Lottery Bonds launching on #Arbitrum…,0,1
1648285015153979394,WaminanN,"RT @ScottLEOWarrior: I will send one random follower $100 in 24hrs all you have to do is RT and be following myself &amp; @alaska_game

RT thei…",0,5782
1648285013144657920,RozaysBugg,RT @crackcobain__: White people always good at random sports like fuck you doin bein a professional frisbee player,0,2489
1648285013086031874,duchess_omolayo,"RT @OfficialE_Money: Let’s bless some people today 50k to 5 people, just put what you do for a living in the comment section. Random select…",0,250
1648285011349753857,darrenamos,@JuicyMomx Random nudes! Hell yeah!,0,0
1648285004516999169,Granterwin1,@StephenEllis_PR @fold_app It’s fine and random luck but your 100 spins got 5x the sats I did.  Is what it is.  My 21 spins on launch day got me 10.2k sats so all evens out I guess.,0,0
1648285004500439044,_wwinxie,"RT @pinkbloodunnie: [SEALED CANDY ALBUM GIVEAWAY] 💚

- MBF, RT + like this tweet AND my pinned tweet

Winner decided by wheel of names / ra…",0,145
1648285002122264576,K1rr1ly,"@absurdallisurd @ActonBell94 The axe- wielding criminal was taking out their rage at being rejected on Tinder, on random people
They'd been drinking alcohol &amp; taking amphetamines beforehand
So not exactly attributable to them taking artificial estradiol
There's more of a connection btw rage &amp; testosterone",0,0
1648284998603096064,ashnium,"If you're one of those mfs that throw your backpack in a random seat on the school bus, then move to a different seat. STOP!!!",0,0
1648284997302796290,Akshay_Gu2304,"RT @Metavers_space_: Total Airdrop Pool is 50,000 $FX1 Token 🎉🎉

🏅Top 1-30 &amp; 2000 Random Winner🏆

To Enter ⤵️
✅ Follow @FX1Sports
✅ Like Rt…",0,7943
1648284996363493376,hwanhoong,"RT @jojobestburger_: Her friend with blue hair is using sign language, she could be deaf or has touch aversion or sensory issues or social…",0,8035
1648284995017134080,hunterwangi2023,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2213
1648284990516473856,TomFooleryclown,RT @CHRISF0GLE: Elaboration: the curtains were not fucking blue if the thing being analyzed is a work of fiction—they don’t exist. In ficti…,0,162
1648284987911995399,talukderjantu10,"RT @Metavers_space_: 4,000,000 AI Token Airdrop 🎉🎉

FCFS 3000 Winner🏆
🏅Top 1-30 &amp; 2000 Random Winner🏆

To Enter ⤵️
✅ Follow @AICoin_Officia…",0,7471
1648284983088259073,CanadianCatCP,"Idk have the exactly translation, but somewhere in this is the validation I got from relating to Chihiro before their death and the random attachment I gained moreso towards them after that trial. 

Doesn’t matter, I’m still gonna do that cosplay one of these days. https://t.co/SOIdknD8Z2",0,0
1648284980848771074,andrew_gnw,"RT @justfeats: Being the plug is like

*crickets…crickets*

*gets random text*

*spends 10k in minutes on product you THINK you can sell*…",0,4
1648284980110589953,thedamnedpoett,RT @httptrashzy: me when I'm cleaning my room then suddenly got distracted with random things I found: https://t.co/C0A0NJaGsG,0,29133
1648284972061712384,Tentloei01,RT @PluviumG: random. https://t.co/uaiE7BVqn7,0,158
1648284969264099328,KnowethJC_,"@Livloveslarry @diamond_random @Joe_B_Stalin @CJLemontea @BasedTransPosts @EuphoriTori No, some clothes are made for females and other for men, There’s a reason Theres a men’s section then a females section, little boys should be wearing male clothes with masculine look because that’s what’s normal, Your kid will turn out bad if you dress him like a girl.",0,0
1648284969150676992,MissKathryn22,The random rage people had for other’s property was almost unbelievable if I hadn’t seen it myself. The damage they caused had to have set Akron back years.,1,0
1648284964650360835,jythanawan,"RT @0094sayohh: Pls rt  ⋆𓂃 𓈒𓏸
 
𝑮𝒊𝒗𝒆𝒂𝒘𝒂𝒚 𝑱𝒆𝒏𝒐 𝑫𝒂𝒚 (.◜◡◝) 🩵

🏝️7 set 

♡Tin box &amp; stickers 1 set
♡Keyring 1 ea (random)
♡Postcard &amp; Photo ca…",0,1124
1648284964323205121,maynfg,RT @soonkyupsal: Sunny shared the random images she have on her phone LOL https://t.co/m0gigxCXfP,0,23
1648284962615959560,cinnybinnie97,RT @niggaolas: Mind you Janet Jackson has influenced kpop artists like BoA and many other kpop artists for you to say random sht like this…,0,553
1648284961085030402,MaruslonMarek,"RT @MightySquadGame: Website Is Coming Soon

Finding a must-invest project when Sui mainnet? 👉 #MightySquad #1

Not a random NFT project, w…",0,69
1648284952574988289,harenyyy,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5159
1648284946719735809,ffiregame995,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284945520160769,Minbong4,"RT @bangtanHIMANG: [HELP RT] thankyou! 

MY/GO 
SUGA D-DAY SOLO ALBUM
JAPAN SHOP

Random album RM113
1 holo pc

SET RM220
1 holo pc with mo…",0,19
1648284944794517504,_thugart,RT @maybeeevirgo: when i get the random urge to tell my mom all my secrets when we’re alone together: https://t.co/PKHYhcWpYl,0,2354
1648284944056328192,shwuu344bbwh22,"RT @seokminxed: 🎁 GIVEAWAY 🎁

PRIZE: Seventeen FML Carat Ver. (Random Ver.)

— PH only 
— Like &amp; RT
— VOTE FOR TAERAE ON MNET+ APP (Voting…",0,144
1648284942382821376,gabbyellamae,i suddenly got the random motivation to paint,1,0
1648284940247744512,DrManisitDas,"I saw #CancerResearch trending, and it was refreshing to see that, among all other random trends. Realized @AACR is ongoing! 😊 https://t.co/nA9MtecGnG",0,0
1648284932702375936,denazeva,RT @valleydoIl: why are people assuming she’s racist…maybe men shouldn’t touch random girls on the street?,0,3719
1648284932404289537,mariafodace,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5160
1648284928839397376,kamdenhive,when a kfan said that they started seeing kamden as a man and not just a random trainee who looks like pou after this was aired… i get it i really do https://t.co/JXdmYSX9zN,0,0
1648284926825971712,BLC_Tampa,"Sensor value greater than &lt;template state sensor.random_sensor=15; maximum=20, icon=mdi:hanger, minimum=0, friendly_name=Random Sensor @ 2023-04-18T07:18:44.585858-04:00&gt;",0,0
1648284926561722374,andressvvs,"RT @FarmMeOfficiall: SHARE TO WIN - ROAD TO BSC TO EARN UPTO 100$
Reward: 100$ of FAME/ 5 random winners
Venue: Twitter | Facebook
How to j…",0,147
1648284925773086727,viryyyi,RT @maybeeevirgo: when i get the random urge to tell my mom all my secrets when we’re alone together: https://t.co/PKHYhcWpYl,0,2354
1648284923453915136,saman315872716,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284921020964866,ace_langley_,"So I found this duplication glitch on cashapp, it's working so far, gonna stick to small figures to be safe but I'm impressed so far. Even tried random numbers to see if it came back doubled and it did! £duplicatorglitch2023 #cashapp #cashappuk #cashappme #cashappmoney #freemoney https://t.co/1Pz6ggMVUh",0,0
1648284919854972928,Solana_Peko,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5160
1648284917334265866,LuckStarlight,"RT @kongs_heart: fun fact, I was insecure about smiling too much at random moments until I met Lee Hongbin and his big beautiful smile 💘

#…",0,1
1648284915614781443,njwnazira,RT @httptrashzy: me when I'm cleaning my room then suddenly got distracted with random things I found: https://t.co/C0A0NJaGsG,0,29133
1648284913840558081,y0r0ll,"RT @godqwanxz: [PLS RT ‼️) If Ricky debut✨
- Tickets for lotte world seoul , South Korea ✨
  3 ea (1 ticket per person)
*random*
- Vote for…",0,175
1648284910669504513,PinkeltonKarie,"RT @AirdropCoin365: $50 GIVEAWAY TO 10 RANDOM 

-Like &amp; RT
-Follow 
-Good comments about the project

Picking winners in 48 Hours",0,284
1648284908991946752,najsfwah,RT @maybeeevirgo: when i get the random urge to tell my mom all my secrets when we’re alone together: https://t.co/PKHYhcWpYl,0,2354
1648284908937445377,__dbreeze,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5160
1648284908119556101,juned786_junnu,"RT @RahulSeeker: Raj Police arrested 2 accused 3 days ago in this case.

Monu Manesar Social media is reactivated while he is absconding. P…",0,13
1648284901391716357,NeihoffKisha,"RT @AirdropCoin365: $50 GIVEAWAY TO 10 RANDOM 

-Like &amp; RT
-Follow 
-Good comments about the project

Picking winners in 48 Hours",0,284
1648284900947300353,fieswrld,he keeps deliver zoning or inboxing me like im ur gf y u leaving my messages like that… im not some random person or friend ure talking with,0,0
1648284900171063301,disowendchild,if u send me a message i'll send u some cool funny random saved images probably will make u laugh,0,0
1648284897339908096,sava_aw,@Tgarratt10 How about stop using your bias and hatred against us to push some rhetoric. Her dads own words was she had a great time. But it’s not enough for some random dude on Twitter. 🙄 let it go.,0,0
1648284894408200197,kobserving11,"Random distribution.
It evens out over a large representative sample. https://t.co/dX9l42VIly",1,0
1648284893066174465,bcynoopeachiess,"RT @Jillyacett_: ‼️LOUIS VUITTON SNEAKERS GIVEAWAY‼️ 
VOTE FOR JAY CHANG until April 18-20

🚩One random winner will be selected of a never…",0,250
1648284892495527937,nanamobb,"RT @JoelOsteen: Stay open. God’s ways are not our ways. Sometimes the brook will dry up, sometimes the manna will cease, sometimes someone…",0,880
1648284891644334080,BlueSpirit2512,RT @battlehuntz: Feel really bad for the guy who clearly made this as a conceptual thing getting his work insulted by random people because…,0,613
1648284887659732995,maynnais,"RT @pulchraiaspis: Autism is so misunderstood. I got a student who if you say a random date, he'll immediately tell you a major piece of hi…",0,4725
1648284885294157826,idaayumei,"RT @diamondgoldgurl: [RT and like very appreciated]

FREEBIES WAYV PHANTOM JAKARTA
For all wayzenni!! 
by @diamondgoldgurl &amp; @SpillTheNa_…",0,99
1648284880139341825,sweatxtalk,THIS RANDOM GUY OMG HIS AUDACITY,0,0
1648284873239715840,mylamiau,RT @badboyrepublic: that random urge to just cry everything https://t.co/NC6PXB3pdH,0,22999
1648284873000402944,Beeeiee,RT @_AlmondPie_: random urge to draw him 💙 #phighting #robloxart https://t.co/fGyS1G6sVJ,0,26
1648284872086044673,kilach_,RT @Osama_otero: The highest ever Sportpesa Midweek Jackpot imewahi shindwa ilikuwa how much and when was it? This is so random so expect a…,0,6
1648284870718660608,edicvel003,"RT @CoinPayU: Thanks to @bitlabs_ai, your bitlabs offer earning will increase 40% until June 30th. 

RT+ Comment your Bitcoin lightning add…",0,187
1648284868701466624,baunaLawanasur,"RT @BHKspeaks: Guys, I don't understand why everyone is laughing over a random image of a woman generated by AI. 
Utterly shameful.",0,25
1648284862703611904,ChaitanyaD2020,"RT @rameshsrivats: This Cubbon Park thing is just a symptom of how India treats public spaces. 
We treat public spaces as government spaces…",0,253
1648284861805854721,marlvdtv,"RT @CoinPayU: Thanks to @bitlabs_ai, your bitlabs offer earning will increase 40% until June 30th. 

RT+ Comment your Bitcoin lightning add…",0,187
1648284861688590336,WIN1000USD,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2214
1648284861541539848,hen7o,"RT @Danstro_: Someone insert that ""tweeting random stuff when you are being cooked""",0,3
1648284859599847425,shy_atiny,"RT @MistKshop: day 2 giveaway | #GAFromMistK 

XIKERS RANDOM SIGNED ALBUM
•  like and retweet
•  comment your bias’ name in xikers w/ pictu…",0,49
1648284856076435457,HaymonzP,"RT @Terry_Lane: I'm not sure how known this was, but both Zhang and Joyce agreed to - and paid for - VADA testing for their fight. And boy…",0,7
1648284856021921792,you_know_bitiez,RT @heartsforgoogie: missing his random selca videos https://t.co/S6VRBRKKki,0,1838
1648284855979868160,Finntendo64,RT @LeoniePinelIi: I feel so bad for Leonie can you imagine going into a lifetime of debt to attend a school where you are either taught by…,0,6
1648284855829164033,misseuw1ns,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2214
1648284852230168577,iwannabeawrite2,"RT @DylanDyylas: The Legend of Zelda: Tears of the Kingdom Giveaway!

I'm preordering Zelda for one random follower that retweets one of my…",0,1669
1648284849747243008,Agidagba750,@the_Lawrenz One random guy from Benue      @Agidagba750  pls follow me 💙 https://t.co/SxsAsySKIg,0,0
1648284847084023809,starlight_fanny,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284846773641220,ellipalwallet,"A: Hardware random number generators use physical processes for true randomness, making them less susceptible to tampering, predictable patterns, or algorithmic weaknesses.",0,0
1648284843908931586,caratsforlife,"RT @caratsforlife: [MY GO] #SEVENTEEN 'FML’ WVRSE

SET : RM200
RANDOM : RM68
CARAT VER : RM44

📅 23 APR 2023 10PM

📎 Internal Trading Avail…",0,28
1648284843510308864,RanaAfza08,"RT @Metavers_space_: Total Airdrop Pool is 50,000 $FX1 Token 🎉🎉

🏅Top 1-30 &amp; 2000 Random Winner🏆

To Enter ⤵️
✅ Follow @FX1Sports
✅ Like Rt…",0,7943
1648284842600333314,aokiiiji_,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5160
1648284841669009409,kiki_15xo,"@StylishSylvie omg tho random story even tho u didnt ask, back last year when i stayed at home a lot, this old lady every couple days would come to my house banging on my front door angrily for a good 5 mins, maybe shes back😰😰",0,0
1648284839962107904,Wanderer2419,"Take any Random UP Bureaucrat or Police wala Bureaucrat with 20 yrs  service having 1000 crs + of illegal money and interrogate him in Suny Deol's ""Deva ki Adalat"" kind of set up.
He will spill all beans of ISI, Lashkar &amp;  masters across the party 
No need of Atiq Ahmed for this. https://t.co/QP725vMOxU https://t.co/eceFUOuNyf",1,0
1648284834807304193,CorneliaPamela1,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284832768589826,Orynemi,@42StarsUniverse Skeppy is just really random lmaooo thats why he's so funny!,0,0
1648284831246319616,sophia_marukot,RT @maybeeevirgo: when i get the random urge to tell my mom all my secrets when we’re alone together: https://t.co/PKHYhcWpYl,0,2354
1648284829790932992,Shafieen999786,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284828717158400,Bumbumbum111p,To​ take​ u​ to​ met​ random​ serials  Killer​ homicide​ places,0,0
1648284827068538881,afc_1n8,"RT @ModernWrighty: If Arsenal players not smiling at some random girl has ruined your day, you need to get a life 😭😭😭",0,12
1648284826993303552,mansoorgill10,"RT @CoinPayU: Thanks to @bitlabs_ai, your bitlabs offer earning will increase 40% until June 30th. 

RT+ Comment your Bitcoin lightning add…",0,187
1648284826825375746,F__risk,"RT @rinxchka: why are there random webtoons being advertised in the shadowpeach tag ,, can i PLEASE see silly monkeys im not interested in…",0,0
1648284825722458113,Giovanna4bau10j,"RT @CryptoEarning17: 📣 Shibot Airdrop Event 

🎁 Total Reward Pool 3,75 Million Shibot For 10,000 Random participants 

To Enter:
✅ Follow @…",0,5956
1648284821028741120,MehidiHm,"RT @Airdrop6_com: New #airdrop: Chitaverse (Random 1000)
Reward: 20,000 BCT (~$7.5) 
News:  CoinStore, Coinmarketcap
Distribution date: May…",0,2422
1648284820156428288,r3u33n,"RT @HipHopAllDayy: Random rap facts 👀🔥

• Future was supposed to be a feature on J. Cole’s “No Role Modelz”

• Nicki Minaj is the ONLY fema…",0,503
1648284819795714048,solarastar,"RT @jojobestburger_: Her friend with blue hair is using sign language, she could be deaf or has touch aversion or sensory issues or social…",0,8036
1648284815421235201,TradeStar619,"@arun1Bhatt Random trades taken by Finvasia.
I did not take any counter positions.",1,0
1648284808508850177,Tommaso0S,"@BiohackingGuild Of course a well thought out question is better than a random question that pops up in your head,

But my point is that all questions lead to some improvement.",1,0
1648284806604521473,ibkaymi,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5160
1648284803467456515,sweetah_jane,"RT @jhingberry08: Berries, random question lang po.
""Bakit si Stell?""

For me, more than his talent, its his character and his personality.…",0,59
1648284802980913153,Yash_thisisme,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5160
1648284802456473601,StardustXavy,@XZaxiex Zaxie why did you even click in a random instagram link? That’s one of the main things you shouldn’t do 😭,1,0
1648284797939208192,ShorunJ,RT @QueenMahmudah: One random girl from kwara 🥰🫶🏻 https://t.co/xhFrxZOGSl,0,9
1648284790007767040,9BlacKats,"RT @dice_oven: In anticipation of the new website.

Here is a small random giveaway.
For grabs is this 7 piece pointy set in the picture.…",0,27
1648284787923099648,tallrenjun,I definitely need to draw him more bc these are the only ones I have completed and the drawing is pretty old too (posted the right one on my other acc that's why you can see half of a random watermark in it😭) https://t.co/BjVFiWNUc2 https://t.co/mB7lXoUZaW,1,0
1648284774711148546,moreofbarbiee_,RT @maybeeevirgo: when i get the random urge to tell my mom all my secrets when we’re alone together: https://t.co/PKHYhcWpYl,0,2354
1648284769279524864,tooyoungonvinyl,RT @xangelrry: rt &amp; I'll give u a random song based on ur layout's aesthetic. GO!!,0,44
